time,algorithm,allocatedBytes,freeBytes,requiredBytes,externalFragments,percentMemoryInUse,percentMemoryFree,percentInternalFragmentation
8580,WF,0,40000,0,1,0,100,0
8600,FF,0,40000,0,1,0,100,0
8600,NF,0,40000,0,1,0,100,0
8600,BF,0,40000,0,1,0,100,0
8600,WF,0,40000,0,1,0,100,0
8620,FF,0,40000,0,1,0,100,0
8620,NF,0,40000,0,1,0,100,0
8620,BF,0,40000,0,1,0,100,0
8620,WF,0,40000,0,1,0,100,0
8640,FF,0,40000,0,1,0,100,0
8640,NF,0,40000,0,1,0,100,0
8640,BF,0,40000,0,1,0,100,0
8640,WF,0,40000,0,1,0,100,0
8660,FF,0,40000,0,1,0,100,0
8660,NF,0,40000,0,1,0,100,0
8660,BF,0,40000,0,1,0,100,0
8660,WF,0,40000,0,1,0,100,0
8680,FF,0,40000,0,1,0,100,0
8680,NF,0,40000,0,1,0,100,0
8680,BF,0,40000,0,1,0,100,0
8680,WF,0,40000,0,1,0,100,0
8700,FF,0,40000,0,1,0,100,0
8700,NF,0,40000,0,1,0,100,0
8700,BF,0,40000,0,1,0,100,0
8700,WF,0,40000,0,1,0,100,0
8720,FF,0,40000,0,1,0,100,0
8720,NF,0,40000,0,1,0,100,0
8720,BF,0,40000,0,1,0,100,0
8720,WF,0,40000,0,1,0,100,0
8740,FF,0,40000,0,1,0,100,0
8740,NF,0,40000,0,1,0,100,0
8740,BF,0,40000,0,1,0,100,0
8740,WF,0,40000,0,1,0,100,0
8760,FF,0,40000,0,1,0,100,0
8760,NF,0,40000,0,1,0,100,0
8760,BF,0,40000,0,1,0,100,0
8760,WF,0,40000,0,1,0,100,0
8780,FF,0,40000,0,1,0,100,0
8780,NF,0,40000,0,1,0,100,0
8780,BF,0,40000,0,1,0,100,0
8780,WF,0,40000,0,1,0,100,0
8800,FF,0,40000,0,1,0,100,0
8800,NF,0,40000,0,1,0,100,0
8800,BF,0,40000,0,1,0,100,0
8800,WF,0,40000,0,1,0,100,0
8820,FF,0,40000,0,1,0,100,0
8820,NF,0,40000,0,1,0,100,0
8820,BF,0,40000,0,1,0,100,0
8820,WF,0,40000,0,1,0,100,0
8840,FF,0,40000,0,1,0,100,0
8840,NF,0,40000,0,1,0,100,0
8840,BF,0,40000,0,1,0,100,0
8840,WF,0,40000,0,1,0,100,0
8860,FF,0,40000,0,1,0,100,0
8860,NF,0,40000,0,1,0,100,0
8860,BF,0,40000,0,1,0,100,0
8860,WF,0,40000,0,1,0,100,0
8880,FF,0,40000,0,1,0,100,0
8880,NF,0,40000,0,1,0,100,0
8880,BF,0,40000,0,1,0,100,0
8880,WF,0,40000,0,1,0,100,0
8900,FF,0,40000,0,1,0,100,0
8900,NF,0,40000,0,1,0,100,0
8900,BF,0,40000,0,1,0,100,0
8900,WF,0,40000,0,1,0,100,0
8920,FF,0,40000,0,1,0,100,0
8920,NF,0,40000,0,1,0,100,0
8920,BF,0,40000,0,1,0,100,0
8920,WF,0,40000,0,1,0,100,0
8940,FF,0,40000,0,1,0,100,0
8940,NF,0,40000,0,1,0,100,0
8940,BF,0,40000,0,1,0,100,0
8940,WF,0,40000,0,1,0,100,0
8960,FF,0,40000,0,1,0,100,0
8960,NF,0,40000,0,1,0,100,0
8960,BF,0,40000,0,1,0,100,0
8960,WF,0,40000,0,1,0,100,0
8980,FF,0,40000,0,1,0,100,0
8980,NF,0,40000,0,1,0,100,0
8980,BF,0,40000,0,1,0,100,0
8980,WF,0,40000,0,1,0,100,0
9000,FF,0,40000,0,1,0,100,0
9000,NF,0,40000,0,1,0,100,0
9000,BF,0,40000,0,1,0,100,0
9000,WF,0,40000,0,1,0,100,0
9020,FF,0,40000,0,1,0,100,0
9020,NF,0,40000,0,1,0,100,0
9020,BF,0,40000,0,1,0,100,0
9020,WF,0,40000,0,1,0,100,0
9040,FF,0,40000,0,1,0,100,0
9040,NF,0,40000,0,1,0,100,0
9040,BF,0,40000,0,1,0,100,0
9040,WF,0,40000,0,1,0,100,0
9060,FF,0,40000,0,1,0,100,0
9060,NF,0,40000,0,1,0,100,0
9060,BF,0,40000,0,1,0,100,0
9060,WF,0,40000,0,1,0,100,0
9080,FF,0,40000,0,1,0,100,0
9080,NF,0,40000,0,1,0,100,0
9080,BF,0,40000,0,1,0,100,0
9080,WF,0,40000,0,1,0,100,0
9100,FF,0,40000,0,1,0,100,0
9100,NF,0,40000,0,1,0,100,0
9100,BF,0,40000,0,1,0,100,0
9100,WF,0,40000,0,1,0,100,0
9120,FF,0,40000,0,1,0,100,0
9120,NF,0,40000,0,1,0,100,0
9120,BF,0,40000,0,1,0,100,0
9120,WF,0,40000,0,1,0,100,0
9140,FF,0,40000,0,1,0,100,0
9140,NF,0,40000,0,1,0,100,0
9140,BF,0,40000,0,1,0,100,0
9140,WF,0,40000,0,1,0,100,0
9160,FF,0,40000,0,1,0,100,0
9160,NF,0,40000,0,1,0,100,0
9160,BF,0,40000,0,1,0,100,0
9160,WF,0,40000,0,1,0,100,0
9180,FF,0,40000,0,1,0,100,0
9180,NF,0,40000,0,1,0,100,0
9180,BF,0,40000,0,1,0,100,0
9180,WF,0,40000,0,1,0,100,0
9200,FF,0,40000,0,1,0,100,0
9200,NF,0,40000,0,1,0,100,0
9200,BF,0,40000,0,1,0,100,0
9200,WF,0,40000,0,1,0,100,0
9220,FF,0,40000,0,1,0,100,0
9220,NF,0,40000,0,1,0,100,0
9220,BF,0,40000,0,1,0,100,0
9220,WF,0,40000,0,1,0,100,0
9240,FF,0,40000,0,1,0,100,0
9240,NF,0,40000,0,1,0,100,0
9240,BF,0,40000,0,1,0,100,0
9240,WF,0,40000,0,1,0,100,0
9260,FF,0,40000,0,1,0,100,0
9260,NF,0,40000,0,1,0,100,0
9260,BF,0,40000,0,1,0,100,0
9260,WF,0,40000,0,1,0,100,0
9280,FF,0,40000,0,1,0,100,0
9280,NF,0,40000,0,1,0,100,0
9280,BF,0,40000,0,1,0,100,0
9280,WF,0,40000,0,1,0,100,0
9300,FF,0,40000,0,1,0,100,0
9300,NF,0,40000,0,1,0,100,0
9300,BF,0,40000,0,1,0,100,0
9300,WF,0,40000,0,1,0,100,0
9320,FF,0,40000,0,1,0,100,0
9320,NF,0,40000,0,1,0,100,0
9320,BF,0,40000,0,1,0,100,0
9320,WF,0,40000,0,1,0,100,0
9340,FF,0,40000,0,1,0,100,0
9340,NF,0,40000,0,1,0,100,0
9340,BF,0,40000,0,1,0,100,0
9340,WF,0,40000,0,1,0,100,0
9360,FF,0,40000,0,1,0,100,0
9360,NF,0,40000,0,1,0,100,0
9360,BF,0,40000,0,1,0,100,0
9360,WF,0,40000,0,1,0,100,0
9380,FF,0,40000,0,1,0,100,0
9380,NF,0,40000,0,1,0,100,0
9380,BF,0,40000,0,1,0,100,0
9380,WF,0,40000,0,1,0,100,0
9400,FF,0,40000,0,1,0,100,0
9400,NF,0,40000,0,1,0,100,0
9400,BF,0,40000,0,1,0,100,0
9400,WF,0,40000,0,1,0,100,0
9420,FF,0,40000,0,1,0,100,0
9420,NF,0,40000,0,1,0,100,0
9420,BF,0,40000,0,1,0,100,0
9420,WF,0,40000,0,1,0,100,0
9440,FF,0,40000,0,1,0,100,0
9440,NF,0,40000,0,1,0,100,0
9440,BF,0,40000,0,1,0,100,0
9440,WF,0,40000,0,1,0,100,0
9460,FF,0,40000,0,1,0,100,0
9460,NF,0,40000,0,1,0,100,0
9460,BF,0,40000,0,1,0,100,0
9460,WF,0,40000,0,1,0,100,0
9480,FF,0,40000,0,1,0,100,0
9480,NF,0,40000,0,1,0,100,0
9480,BF,0,40000,0,1,0,100,0
9480,WF,0,40000,0,1,0,100,0
9500,FF,0,40000,0,1,0,100,0
9500,NF,0,40000,0,1,0,100,0
9500,BF,0,40000,0,1,0,100,0
9500,WF,0,40000,0,1,0,100,0
9520,FF,0,40000,0,1,0,100,0
9520,NF,0,40000,0,1,0,100,0
9520,BF,0,40000,0,1,0,100,0
9520,WF,0,40000,0,1,0,100,0
9540,FF,0,40000,0,1,0,100,0
9540,NF,0,40000,0,1,0,100,0
9540,BF,0,40000,0,1,0,100,0
9540,WF,0,40000,0,1,0,100,0
9560,FF,0,40000,0,1,0,100,0
9560,NF,0,40000,0,1,0,100,0
9560,BF,0,40000,0,1,0,100,0
9560,WF,0,40000,0,1,0,100,0
9580,FF,0,40000,0,1,0,100,0
9580,NF,0,40000,0,1,0,100,0
9580,BF,0,40000,0,1,0,100,0
9580,WF,0,40000,0,1,0,100,0
9600,FF,0,40000,0,1,0,100,0
9600,NF,0,40000,0,1,0,100,0
9600,BF,0,40000,0,1,0,100,0
9600,WF,0,40000,0,1,0,100,0
9620,FF,0,40000,0,1,0,100,0
9620,NF,0,40000,0,1,0,100,0
9620,BF,0,40000,0,1,0,100,0
9620,WF,0,40000,0,1,0,100,0
9640,FF,0,40000,0,1,0,100,0
9640,NF,0,40000,0,1,0,100,0
9640,BF,0,40000,0,1,0,100,0
9640,WF,0,40000,0,1,0,100,0
9660,FF,0,40000,0,1,0,100,0
9660,NF,0,40000,0,1,0,100,0
9660,BF,0,40000,0,1,0,100,0
9660,WF,0,40000,0,1,0,100,0
9680,FF,0,40000,0,1,0,100,0
9680,NF,0,40000,0,1,0,100,0
9680,BF,0,40000,0,1,0,100,0
9680,WF,0,40000,0,1,0,100,0
9700,FF,0,40000,0,1,0,100,0
9700,NF,0,40000,0,1,0,100,0
9700,BF,0,40000,0,1,0,100,0
9700,WF,0,40000,0,1,0,100,0
9720,FF,0,40000,0,1,0,100,0
9720,NF,0,40000,0,1,0,100,0
9720,BF,0,40000,0,1,0,100,0
9720,WF,0,40000,0,1,0,100,0
9740,FF,0,40000,0,1,0,100,0
9740,NF,0,40000,0,1,0,100,0
9740,BF,0,40000,0,1,0,100,0
9740,WF,0,40000,0,1,0,100,0
9760,FF,0,40000,0,1,0,100,0
9760,NF,0,40000,0,1,0,100,0
9760,BF,0,40000,0,1,0,100,0
9760,WF,0,40000,0,1,0,100,0
9780,FF,0,40000,0,1,0,100,0
9780,NF,0,40000,0,1,0,100,0
9780,BF,0,40000,0,1,0,100,0
9780,WF,0,40000,0,1,0,100,0
9800,FF,0,40000,0,1,0,100,0
9800,NF,0,40000,0,1,0,100,0
9800,BF,0,40000,0,1,0,100,0
9800,WF,0,40000,0,1,0,100,0
9820,FF,0,40000,0,1,0,100,0
9820,NF,0,40000,0,1,0,100,0
9820,BF,0,40000,0,1,0,100,0
9820,WF,0,40000,0,1,0,100,0
9840,FF,0,40000,0,1,0,100,0
9840,NF,0,40000,0,1,0,100,0
9840,BF,0,40000,0,1,0,100,0
9840,WF,0,40000,0,1,0,100,0
9860,FF,0,40000,0,1,0,100,0
9860,NF,0,40000,0,1,0,100,0
9860,BF,0,40000,0,1,0,100,0
9860,WF,0,40000,0,1,0,100,0
9880,FF,0,40000,0,1,0,100,0
9880,NF,0,40000,0,1,0,100,0
9880,BF,0,40000,0,1,0,100,0
9880,WF,0,40000,0,1,0,100,0
9900,FF,0,40000,0,1,0,100,0
9900,NF,0,40000,0,1,0,100,0
9900,BF,0,40000,0,1,0,100,0
9900,WF,0,40000,0,1,0,100,0
9920,FF,0,40000,0,1,0,100,0
9920,NF,0,40000,0,1,0,100,0
9920,BF,0,40000,0,1,0,100,0
9920,WF,0,40000,0,1,0,100,0
9940,FF,0,40000,0,1,0,100,0
9940,NF,0,40000,0,1,0,100,0
9940,BF,0,40000,0,1,0,100,0
9940,WF,0,40000,0,1,0,100,0
9960,FF,0,40000,0,1,0,100,0
9960,NF,0,40000,0,1,0,100,0
9960,BF,0,40000,0,1,0,100,0
9960,WF,0,40000,0,1,0,100,0
9980,FF,0,40000,0,1,0,100,0
9980,NF,0,40000,0,1,0,100,0
9980,BF,0,40000,0,1,0,100,0
9980,WF,0,40000,0,1,0,100,0
10000,FF,0,40000,0,1,0,100,0
10000,NF,0,40000,0,1,0,100,0
10000,BF,0,40000,0,1,0,100,0
10000,WF,0,40000,0,1,0,100,0
10020,FF,0,40000,0,1,0,100,0
10020,NF,0,40000,0,1,0,100,0
10020,BF,0,40000,0,1,0,100,0
10020,WF,0,40000,0,1,0,100,0
10040,FF,0,40000,0,1,0,100,0
10040,NF,0,40000,0,1,0,100,0
10040,BF,0,40000,0,1,0,100,0
10040,WF,0,40000,0,1,0,100,0
10060,FF,0,40000,0,1,0,100,0
10060,NF,0,40000,0,1,0,100,0
10060,BF,0,40000,0,1,0,100,0
10060,WF,0,40000,0,1,0,100,0
10080,FF,0,40000,0,1,0,100,0
10080,NF,0,40000,0,1,0,100,0
10080,BF,0,40000,0,1,0,100,0
10080,WF,0,40000,0,1,0,100,0
10100,FF,0,40000,0,1,0,100,0
10100,NF,0,40000,0,1,0,100,0
10100,BF,0,40000,0,1,0,100,0
10100,WF,0,40000,0,1,0,100,0
10120,FF,0,40000,0,1,0,100,0
10120,NF,0,40000,0,1,0,100,0
10120,BF,0,40000,0,1,0,100,0
10120,WF,0,40000,0,1,0,100,0
10140,FF,0,40000,0,1,0,100,0
10140,NF,0,40000,0,1,0,100,0
10140,BF,0,40000,0,1,0,100,0
10140,WF,0,40000,0,1,0,100,0
10160,FF,0,40000,0,1,0,100,0
10160,NF,0,40000,0,1,0,100,0
10160,BF,0,40000,0,1,0,100,0
10160,WF,0,40000,0,1,0,100,0
10180,FF,0,40000,0,1,0,100,0
10180,NF,0,40000,0,1,0,100,0
10180,BF,0,40000,0,1,0,100,0
10180,WF,0,40000,0,1,0,100,0
10200,FF,0,40000,0,1,0,100,0
10200,NF,0,40000,0,1,0,100,0
10200,BF,0,40000,0,1,0,100,0
10200,WF,0,40000,0,1,0,100,0
10220,FF,0,40000,0,1,0,100,0
10220,NF,0,40000,0,1,0,100,0
10220,BF,0,40000,0,1,0,100,0
10220,WF,0,40000,0,1,0,100,0
10240,FF,0,40000,0,1,0,100,0
10240,NF,0,40000,0,1,0,100,0
10240,BF,0,40000,0,1,0,100,0
10240,WF,0,40000,0,1,0,100,0
10260,FF,0,40000,0,1,0,100,0
10260,NF,0,40000,0,1,0,100,0
10260,BF,0,40000,0,1,0,100,0
10260,WF,0,40000,0,1,0,100,0
10280,FF,0,40000,0,1,0,100,0
10280,NF,0,40000,0,1,0,100,0
10280,BF,0,40000,0,1,0,100,0
10280,WF,0,40000,0,1,0,100,0
10300,FF,0,40000,0,1,0,100,0
10300,NF,0,40000,0,1,0,100,0
10300,BF,0,40000,0,1,0,100,0
10300,WF,0,40000,0,1,0,100,0
10320,FF,0,40000,0,1,0,100,0
10320,NF,0,40000,0,1,0,100,0
10320,BF,0,40000,0,1,0,100,0
10320,WF,0,40000,0,1,0,100,0
10340,FF,0,40000,0,1,0,100,0
10340,NF,0,40000,0,1,0,100,0
10340,BF,0,40000,0,1,0,100,0
10340,WF,0,40000,0,1,0,100,0
10360,FF,0,40000,0,1,0,100,0
10360,NF,0,40000,0,1,0,100,0
10360,BF,0,40000,0,1,0,100,0
10360,WF,0,40000,0,1,0,100,0
10380,FF,0,40000,0,1,0,100,0
10380,NF,0,40000,0,1,0,100,0
10380,BF,0,40000,0,1,0,100,0
10380,WF,0,40000,0,1,0,100,0
10400,FF,0,40000,0,1,0,100,0
10400,NF,0,40000,0,1,0,100,0
10400,BF,0,40000,0,1,0,100,0
10400,WF,0,40000,0,1,0,100,0
10420,FF,0,40000,0,1,0,100,0
10420,NF,0,40000,0,1,0,100,0
10420,BF,0,40000,0,1,0,100,0
10420,WF,0,40000,0,1,0,100,0
10440,FF,0,40000,0,1,0,100,0
10440,NF,0,40000,0,1,0,100,0
10440,BF,0,40000,0,1,0,100,0
10440,WF,0,40000,0,1,0,100,0
10460,FF,0,40000,0,1,0,100,0
10460,NF,0,40000,0,1,0,100,0
10460,BF,0,40000,0,1,0,100,0
10460,WF,0,40000,0,1,0,100,0
10480,FF,0,40000,0,1,0,100,0
10480,NF,0,40000,0,1,0,100,0
10480,BF,0,40000,0,1,0,100,0
10480,WF,0,40000,0,1,0,100,0
10500,FF,0,40000,0,1,0,100,0
10500,NF,0,40000,0,1,0,100,0
10500,BF,0,40000,0,1,0,100,0
10500,WF,0,40000,0,1,0,100,0
10520,FF,0,40000,0,1,0,100,0
10520,NF,0,40000,0,1,0,100,0
10520,BF,0,40000,0,1,0,100,0
10520,WF,0,40000,0,1,0,100,0
10540,FF,0,40000,0,1,0,100,0
10540,NF,0,40000,0,1,0,100,0
10540,BF,0,40000,0,1,0,100,0
10540,WF,0,40000,0,1,0,100,0
10560,FF,0,40000,0,1,0,100,0
10560,NF,0,40000,0,1,0,100,0
10560,BF,0,40000,0,1,0,100,0
10560,WF,0,40000,0,1,0,100,0
10580,FF,0,40000,0,1,0,100,0
10580,NF,0,40000,0,1,0,100,0
10580,BF,0,40000,0,1,0,100,0
10580,WF,0,40000,0,1,0,100,0
10600,FF,0,40000,0,1,0,100,0
10600,NF,0,40000,0,1,0,100,0
10600,BF,0,40000,0,1,0,100,0
10600,WF,0,40000,0,1,0,100,0
10620,FF,0,40000,0,1,0,100,0
10620,NF,0,40000,0,1,0,100,0
10620,BF,0,40000,0,1,0,100,0
10620,WF,0,40000,0,1,0,100,0
10640,FF,0,40000,0,1,0,100,0
10640,NF,0,40000,0,1,0,100,0
10640,BF,0,40000,0,1,0,100,0
10640,WF,0,40000,0,1,0,100,0
10660,FF,0,40000,0,1,0,100,0
10660,NF,0,40000,0,1,0,100,0
10660,BF,0,40000,0,1,0,100,0
10660,WF,0,40000,0,1,0,100,0
10680,FF,0,40000,0,1,0,100,0
10680,NF,0,40000,0,1,0,100,0
10680,BF,0,40000,0,1,0,100,0
10680,WF,0,40000,0,1,0,100,0
10700,FF,0,40000,0,1,0,100,0
10700,NF,0,40000,0,1,0,100,0
10700,BF,0,40000,0,1,0,100,0
10700,WF,0,40000,0,1,0,100,0
10720,FF,0,40000,0,1,0,100,0
10720,NF,0,40000,0,1,0,100,0
10720,BF,0,40000,0,1,0,100,0
10720,WF,0,40000,0,1,0,100,0
10740,FF,0,40000,0,1,0,100,0
10740,NF,0,40000,0,1,0,100,0
10740,BF,0,40000,0,1,0,100,0
10740,WF,0,40000,0,1,0,100,0
10760,FF,0,40000,0,1,0,100,0
10760,NF,0,40000,0,1,0,100,0
10760,BF,0,40000,0,1,0,100,0
10760,WF,0,40000,0,1,0,100,0
10780,FF,0,40000,0,1,0,100,0
10780,NF,0,40000,0,1,0,100,0
10780,BF,0,40000,0,1,0,100,0
10780,WF,0,40000,0,1,0,100,0
10800,FF,0,40000,0,1,0,100,0
10800,NF,0,40000,0,1,0,100,0
10800,BF,0,40000,0,1,0,100,0
10800,WF,0,40000,0,1,0,100,0
10820,FF,0,40000,0,1,0,100,0
10820,NF,0,40000,0,1,0,100,0
10820,BF,0,40000,0,1,0,100,0
10820,WF,0,40000,0,1,0,100,0
10840,FF,0,40000,0,1,0,100,0
10840,NF,0,40000,0,1,0,100,0
10840,BF,0,40000,0,1,0,100,0
10840,WF,0,40000,0,1,0,100,0
10860,FF,0,40000,0,1,0,100,0
10860,NF,0,40000,0,1,0,100,0
10860,BF,0,40000,0,1,0,100,0
10860,WF,0,40000,0,1,0,100,0
10880,FF,0,40000,0,1,0,100,0
10880,NF,0,40000,0,1,0,100,0
10880,BF,0,40000,0,1,0,100,0
10880,WF,0,40000,0,1,0,100,0
10900,FF,0,40000,0,1,0,100,0
10900,NF,0,40000,0,1,0,100,0
10900,BF,0,40000,0,1,0,100,0
10900,WF,0,40000,0,1,0,100,0
10920,FF,0,40000,0,1,0,100,0
10920,NF,0,40000,0,1,0,100,0
10920,BF,0,40000,0,1,0,100,0
10920,WF,0,40000,0,1,0,100,0
10940,FF,0,40000,0,1,0,100,0
10940,NF,0,40000,0,1,0,100,0
10940,BF,0,40000,0,1,0,100,0
10940,WF,0,40000,0,1,0,100,0
10960,FF,0,40000,0,1,0,100,0
10960,NF,0,40000,0,1,0,100,0
10960,BF,0,40000,0,1,0,100,0
10960,WF,0,40000,0,1,0,100,0
10980,FF,0,40000,0,1,0,100,0
10980,NF,0,40000,0,1,0,100,0
10980,BF,0,40000,0,1,0,100,0
10980,WF,0,40000,0,1,0,100,0
11000,FF,0,40000,0,1,0,100,0
11000,NF,0,40000,0,1,0,100,0
11000,BF,0,40000,0,1,0,100,0
11000,WF,0,40000,0,1,0,100,0
11020,FF,0,40000,0,1,0,100,0
11020,NF,0,40000,0,1,0,100,0
11020,BF,0,40000,0,1,0,100,0
11020,WF,0,40000,0,1,0,100,0
11040,FF,0,40000,0,1,0,100,0
11040,NF,0,40000,0,1,0,100,0
11040,BF,0,40000,0,1,0,100,0
11040,WF,0,40000,0,1,0,100,0
11060,FF,0,40000,0,1,0,100,0
11060,NF,0,40000,0,1,0,100,0
11060,BF,0,40000,0,1,0,100,0
11060,WF,0,40000,0,1,0,100,0
11080,FF,0,40000,0,1,0,100,0
11080,NF,0,40000,0,1,0,100,0
11080,BF,0,40000,0,1,0,100,0
11080,WF,0,40000,0,1,0,100,0
11100,FF,0,40000,0,1,0,100,0
11100,NF,0,40000,0,1,0,100,0
11100,BF,0,40000,0,1,0,100,0
11100,WF,0,40000,0,1,0,100,0
11120,FF,0,40000,0,1,0,100,0
11120,NF,0,40000,0,1,0,100,0
11120,BF,0,40000,0,1,0,100,0
11120,WF,0,40000,0,1,0,100,0
11140,FF,0,40000,0,1,0,100,0
11140,NF,0,40000,0,1,0,100,0
11140,BF,0,40000,0,1,0,100,0
11140,WF,0,40000,0,1,0,100,0
11160,FF,0,40000,0,1,0,100,0
11160,NF,0,40000,0,1,0,100,0
11160,BF,0,40000,0,1,0,100,0
11160,WF,0,40000,0,1,0,100,0
11180,FF,0,40000,0,1,0,100,0
11180,NF,0,40000,0,1,0,100,0
11180,BF,0,40000,0,1,0,100,0
11180,WF,0,40000,0,1,0,100,0
11200,FF,0,40000,0,1,0,100,0
11200,NF,0,40000,0,1,0,100,0
11200,BF,0,40000,0,1,0,100,0
11200,WF,0,40000,0,1,0,100,0
11220,FF,0,40000,0,1,0,100,0
11220,NF,0,40000,0,1,0,100,0
11220,BF,0,40000,0,1,0,100,0
11220,WF,0,40000,0,1,0,100,0
11240,FF,0,40000,0,1,0,100,0
11240,NF,0,40000,0,1,0,100,0
11240,BF,0,40000,0,1,0,100,0
11240,WF,0,40000,0,1,0,100,0
11260,FF,0,40000,0,1,0,100,0
11260,NF,0,40000,0,1,0,100,0
11260,BF,0,40000,0,1,0,100,0
11260,WF,0,40000,0,1,0,100,0
11280,FF,0,40000,0,1,0,100,0
11280,NF,0,40000,0,1,0,100,0
11280,BF,0,40000,0,1,0,100,0
11280,WF,0,40000,0,1,0,100,0
11300,FF,0,40000,0,1,0,100,0
11300,NF,0,40000,0,1,0,100,0
11300,BF,0,40000,0,1,0,100,0
11300,WF,0,40000,0,1,0,100,0
11320,FF,0,40000,0,1,0,100,0
11320,NF,0,40000,0,1,0,100,0
11320,BF,0,40000,0,1,0,100,0
11320,WF,0,40000,0,1,0,100,0
11340,FF,0,40000,0,1,0,100,0
11340,NF,0,40000,0,1,0,100,0
11340,BF,0,40000,0,1,0,100,0
11340,WF,0,40000,0,1,0,100,0
11360,FF,0,40000,0,1,0,100,0
11360,NF,0,40000,0,1,0,100,0
11360,BF,0,40000,0,1,0,100,0
11360,WF,0,40000,0,1,0,100,0
11380,FF,0,40000,0,1,0,100,0
11380,NF,0,40000,0,1,0,100,0
11380,BF,0,40000,0,1,0,100,0
11380,WF,0,40000,0,1,0,100,0
11400,FF,0,40000,0,1,0,100,0
11400,NF,0,40000,0,1,0,100,0
11400,BF,0,40000,0,1,0,100,0
11400,WF,0,40000,0,1,0,100,0
11420,FF,0,40000,0,1,0,100,0
11420,NF,0,40000,0,1,0,100,0
11420,BF,0,40000,0,1,0,100,0
11420,WF,0,40000,0,1,0,100,0
11440,FF,0,40000,0,1,0,100,0
11440,NF,0,40000,0,1,0,100,0
11440,BF,0,40000,0,1,0,100,0
11440,WF,0,40000,0,1,0,100,0
11460,FF,0,40000,0,1,0,100,0
11460,NF,0,40000,0,1,0,100,0
11460,BF,0,40000,0,1,0,100,0
11460,WF,0,40000,0,1,0,100,0
11480,FF,0,40000,0,1,0,100,0
11480,NF,0,40000,0,1,0,100,0
11480,BF,0,40000,0,1,0,100,0
11480,WF,0,40000,0,1,0,100,0
11500,FF,0,40000,0,1,0,100,0
11500,NF,0,40000,0,1,0,100,0
11500,BF,0,40000,0,1,0,100,0
11500,WF,0,40000,0,1,0,100,0
11520,FF,0,40000,0,1,0,100,0
11520,NF,0,40000,0,1,0,100,0
11520,BF,0,40000,0,1,0,100,0
11520,WF,0,40000,0,1,0,100,0
11540,FF,0,40000,0,1,0,100,0
11540,NF,0,40000,0,1,0,100,0
11540,BF,0,40000,0,1,0,100,0
11540,WF,0,40000,0,1,0,100,0
11560,FF,0,40000,0,1,0,100,0
11560,NF,0,40000,0,1,0,100,0
11560,BF,0,40000,0,1,0,100,0
11560,WF,0,40000,0,1,0,100,0
11580,FF,0,40000,0,1,0,100,0
11580,NF,0,40000,0,1,0,100,0
11580,BF,0,40000,0,1,0,100,0
11580,WF,0,40000,0,1,0,100,0
11600,FF,0,40000,0,1,0,100,0
11600,NF,0,40000,0,1,0,100,0
11600,BF,0,40000,0,1,0,100,0
11600,WF,0,40000,0,1,0,100,0
11620,FF,0,40000,0,1,0,100,0
11620,NF,0,40000,0,1,0,100,0
11620,BF,0,40000,0,1,0,100,0
11620,WF,0,40000,0,1,0,100,0
11640,FF,0,40000,0,1,0,100,0
11640,NF,0,40000,0,1,0,100,0
11640,BF,0,40000,0,1,0,100,0
11640,WF,0,40000,0,1,0,100,0
11660,FF,0,40000,0,1,0,100,0
11660,NF,0,40000,0,1,0,100,0
11660,BF,0,40000,0,1,0,100,0
11660,WF,0,40000,0,1,0,100,0
11680,FF,0,40000,0,1,0,100,0
11680,NF,0,40000,0,1,0,100,0
11680,BF,0,40000,0,1,0,100,0
11680,WF,0,40000,0,1,0,100,0
11700,FF,0,40000,0,1,0,100,0
11700,NF,0,40000,0,1,0,100,0
11700,BF,0,40000,0,1,0,100,0
11700,WF,0,40000,0,1,0,100,0
11720,FF,0,40000,0,1,0,100,0
11720,NF,0,40000,0,1,0,100,0
11720,BF,0,40000,0,1,0,100,0
11720,WF,0,40000,0,1,0,100,0
11740,FF,0,40000,0,1,0,100,0
11740,NF,0,40000,0,1,0,100,0
11740,BF,0,40000,0,1,0,100,0
11740,WF,0,40000,0,1,0,100,0
11760,FF,0,40000,0,1,0,100,0
11760,NF,0,40000,0,1,0,100,0
11760,BF,0,40000,0,1,0,100,0
11760,WF,0,40000,0,1,0,100,0
11780,FF,0,40000,0,1,0,100,0
11780,NF,0,40000,0,1,0,100,0
11780,BF,0,40000,0,1,0,100,0
11780,WF,0,40000,0,1,0,100,0
11800,FF,0,40000,0,1,0,100,0
11800,NF,0,40000,0,1,0,100,0
11800,BF,0,40000,0,1,0,100,0
11800,WF,0,40000,0,1,0,100,0
11820,FF,0,40000,0,1,0,100,0
11820,NF,0,40000,0,1,0,100,0
11820,BF,0,40000,0,1,0,100,0
11820,WF,0,40000,0,1,0,100,0
11840,FF,0,40000,0,1,0,100,0
11840,NF,0,40000,0,1,0,100,0
11840,BF,0,40000,0,1,0,100,0
11840,WF,0,40000,0,1,0,100,0
11860,FF,0,40000,0,1,0,100,0
11860,NF,0,40000,0,1,0,100,0
11860,BF,0,40000,0,1,0,100,0
11860,WF,0,40000,0,1,0,100,0
11880,FF,0,40000,0,1,0,100,0
11880,NF,0,40000,0,1,0,100,0
11880,BF,0,40000,0,1,0,100,0
11880,WF,0,40000,0,1,0,100,0
11900,FF,0,40000,0,1,0,100,0
11900,NF,0,40000,0,1,0,100,0
